animal,sub_id,word_id,word,sub_type
goat,CB_12,w2,hair,CB
goat,CB_13,w2,slender,CB
goat,CB_14,w2,medium,CB
goat,CB_15,w2,feet,CB
goat,CB_17,w2,gentle,CB
goat,CB_18,w2,legs,CB
goat,CB_23,w2,legs,CB
gorilla,CB_04,w2,legs,CB
gorilla,CB_05,w2,arms,CB
gorilla,CB_08,w2,legs,CB
gorilla,CB_10,w2,creatures,CB
gorilla,CB_12,w2,hair,CB
gorilla,CB_13,w2,slender,CB
gorilla,CB_14,w2,tall,CB
gorilla,CB_15,w2,erect,CB
gorilla,CB_17,w2,strong,CB
gorilla,CB_18,w2,muscular,CB
gorilla,CB_19,w2,zoo,CB
gorilla,CB_23,w2,legs,CB
grizzly,CB_04,w2,legs,CB
grizzly,CB_05,w2,body,CB
grizzly,CB_08,w2,legs,CB
grizzly,CB_09,w2,square,CB
grizzly,CB_12,w2,fur,CB
grizzly,CB_13,w2,body,CB
grizzly,CB_14,w2,tall,CB
grizzly,CB_15,w2,feet,CB
grizzly,CB_17,w2,strong,CB
grizzly,CB_18,w2,muscular,CB
grizzly,CB_19,w2,zoo,CB
grizzly,CB_23,w2,legs,CB
hippo,CB_03,w2,four,CB
hippo,CB_04,w2,legs,CB
hippo,CB_05,w2,bulky,CB
hippo,CB_08,w2,legs,CB
hippo,CB_12,w2,hair,CB
hippo,CB_13,w2,body,CB
hippo,CB_14,w2,tall,CB
hippo,CB_15,w2,feet,CB
hippo,CB_17,w2,strong,CB
hippo,CB_18,w2,bumbling,CB
hippo,CB_23,w2,legs,CB
killerwhale,CB_03,w2,lean,CB
killerwhale,CB_05,w2,bodies,CB
killerwhale,CB_09,w2,thin,CB
killerwhale,CB_12,w2,scales,CB
killerwhale,CB_14,w2,tall,CB
killerwhale,CB_17,w2,lean,CB
killerwhale,CB_18,w2,muscular,CB
lion,CB_03,w2,four,CB
lion,CB_04,w2,legs,CB
lion,CB_08,w2,legs,CB
lion,CB_09,w2,square,CB
lion,CB_10,w2,creatures,CB
lion,CB_12,w2,hair,CB
lion,CB_13,w2,body,CB
lion,CB_14,w2,tall,CB
lion,CB_15,w2,feet,CB
lion,CB_17,w2,lean,CB
lion,CB_18,w2,muscular,CB
lion,CB_23,w2,legs,CB
llama,CB_03,w2,legs,CB
llama,CB_04,w2,legs,CB
llama,CB_05,w2,long,CB
llama,CB_08,w2,legs,CB
llama,CB_09,w2,square,CB
llama,CB_13,w2,body,CB
