participant_type,similarity_type,animal1,animal2,human_similarity
sighted,human_similarity_food,elephant,polarbear,0.05
sighted,human_similarity_food,elephant,rhino,0.45
sighted,human_similarity_food,elephant,shark,0
sighted,human_similarity_food,elephant,sheep,0.6
sighted,human_similarity_food,elephant,skunk,0.55
sighted,human_similarity_food,elephant,sloth,0.65
sighted,human_similarity_food,elephant,swan,0.15
sighted,human_similarity_food,elephant,zebra,0.7
sighted,human_similarity_food,flamingo,giraffe,0.05
sighted,human_similarity_food,flamingo,goat,0.05
sighted,human_similarity_food,flamingo,gorilla,0
sighted,human_similarity_food,flamingo,grizzly,0.35
sighted,human_similarity_food,flamingo,hippo,0.15
sighted,human_similarity_food,flamingo,killerwhale,0.7
sighted,human_similarity_food,flamingo,lion,0.05
sighted,human_similarity_food,flamingo,llama,0.05
sighted,human_similarity_food,flamingo,mammoth,0
sighted,human_similarity_food,flamingo,panda,0.05
sighted,human_similarity_food,flamingo,panther,0.05
sighted,human_similarity_food,flamingo,pig,0.05
sighted,human_similarity_food,flamingo,pigeon,0.1
sighted,human_similarity_food,flamingo,polarbear,0.55
sighted,human_similarity_food,flamingo,rhino,0.05
sighted,human_similarity_food,flamingo,shark,0.7
sighted,human_similarity_food,flamingo,sheep,0.05
sighted,human_similarity_food,flamingo,skunk,0.05
sighted,human_similarity_food,flamingo,sloth,0.05
sighted,human_similarity_food,flamingo,swan,0.55
sighted,human_similarity_food,flamingo,zebra,0.05
sighted,human_similarity_food,giraffe,goat,0.6
sighted,human_similarity_food,giraffe,gorilla,0.7
sighted,human_similarity_food,giraffe,grizzly,0.1
sighted,human_similarity_food,giraffe,hippo,0.45
sighted,human_similarity_food,giraffe,killerwhale,0
sighted,human_similarity_food,giraffe,lion,0
sighted,human_similarity_food,giraffe,llama,0.8
sighted,human_similarity_food,giraffe,mammoth,0.75
sighted,human_similarity_food,giraffe,panda,0.95
sighted,human_similarity_food,giraffe,panther,0
sighted,human_similarity_food,giraffe,pig,0.3
sighted,human_similarity_food,giraffe,pigeon,0.05
sighted,human_similarity_food,giraffe,polarbear,0.05
sighted,human_similarity_food,giraffe,rhino,0.4
sighted,human_similarity_food,giraffe,shark,0
sighted,human_similarity_food,giraffe,sheep,0.7
sighted,human_similarity_food,giraffe,skunk,0.5
sighted,human_similarity_food,giraffe,sloth,0.8
sighted,human_similarity_food,giraffe,swan,0.15
sighted,human_similarity_food,giraffe,zebra,0.7
sighted,human_similarity_food,goat,gorilla,0.5
sighted,human_similarity_food,goat,grizzly,0.1
sighted,human_similarity_food,goat,hippo,0.4
sighted,human_similarity_food,goat,killerwhale,0
sighted,human_similarity_food,goat,lion,0
sighted,human_similarity_food,goat,llama,0.65
sighted,human_similarity_food,goat,mammoth,0.45
sighted,human_similarity_food,goat,panda,0.6
sighted,human_similarity_food,goat,panther,0
sighted,human_similarity_food,goat,pig,0.65
sighted,human_similarity_food,goat,pigeon,0.25
sighted,human_similarity_food,goat,polarbear,0.05
sighted,human_similarity_food,goat,rhino,0.35
sighted,human_similarity_food,goat,shark,0
sighted,human_similarity_food,goat,sheep,0.7
sighted,human_similarity_food,goat,skunk,0.55
sighted,human_similarity_food,goat,sloth,0.55
sighted,human_similarity_food,goat,swan,0.15
sighted,human_similarity_food,goat,zebra,0.65
sighted,human_similarity_food,gorilla,grizzly,0.2
sighted,human_similarity_food,gorilla,hippo,0.45
sighted,human_similarity_food,gorilla,killerwhale,0.05
sighted,human_similarity_food,gorilla,lion,0.15
sighted,human_similarity_food,gorilla,llama,0.5
sighted,human_similarity_food,gorilla,mammoth,0.65
sighted,human_similarity_food,gorilla,panda,0.65
sighted,human_similarity_food,gorilla,panther,0.15
sighted,human_similarity_food,gorilla,pig,0.35
sighted,human_similarity_food,gorilla,pigeon,0.15
sighted,human_similarity_food,gorilla,polarbear,0.15
sighted,human_similarity_food,gorilla,rhino,0.45
sighted,human_similarity_food,gorilla,shark,0.05
sighted,human_similarity_food,gorilla,sheep,0.45
sighted,human_similarity_food,gorilla,skunk,0.5
sighted,human_similarity_food,gorilla,sloth,0.65
sighted,human_similarity_food,gorilla,swan,0.1
sighted,human_similarity_food,gorilla,zebra,0.45
sighted,human_similarity_food,grizzly,hippo,0.15
sighted,human_similarity_food,grizzly,killerwhale,0.5
sighted,human_similarity_food,grizzly,lion,0.5
sighted,human_similarity_food,grizzly,llama,0.05
sighted,human_similarity_food,grizzly,mammoth,0.25
sighted,human_similarity_food,grizzly,panda,0.1
sighted,human_similarity_food,grizzly,panther,0.5
sighted,human_similarity_food,grizzly,pig,0.1
sighted,human_similarity_food,grizzly,pigeon,0.05
sighted,human_similarity_food,grizzly,polarbear,0.5
sighted,human_similarity_food,grizzly,rhino,0.15
sighted,human_similarity_food,grizzly,shark,0.5
sighted,human_similarity_food,grizzly,sheep,0.05
sighted,human_similarity_food,grizzly,skunk,0.05
sighted,human_similarity_food,grizzly,sloth,0.15
sighted,human_similarity_food,grizzly,swan,0.35
sighted,human_similarity_food,grizzly,zebra,0
sighted,human_similarity_food,hippo,killerwhale,0.1
sighted,human_similarity_food,hippo,lion,0.15
sighted,human_similarity_food,hippo,llama,0.5
sighted,human_similarity_food,hippo,mammoth,0.45
sighted,human_similarity_food,hippo,panda,0.45
sighted,human_similarity_food,hippo,panther,0.1
sighted,human_similarity_food,hippo,pig,0.25
sighted,human_similarity_food,hippo,pigeon,0.1
sighted,human_similarity_food,hippo,polarbear,0.15
sighted,human_similarity_food,hippo,rhino,0.55
sighted,human_similarity_food,hippo,shark,0.1
sighted,human_similarity_food,hippo,sheep,0.45
sighted,human_similarity_food,hippo,skunk,0.4
sighted,human_similarity_food,hippo,sloth,0.4
sighted,human_similarity_food,hippo,swan,0.3
sighted,human_similarity_food,hippo,zebra,0.5
sighted,human_similarity_food,killerwhale,lion,0.3
sighted,human_similarity_food,killerwhale,llama,0
sighted,human_similarity_food,killerwhale,mammoth,0.05
sighted,human_similarity_food,killerwhale,panda,0
sighted,human_similarity_food,killerwhale,panther,0.3
sighted,human_similarity_food,killerwhale,pig,0
sighted,human_similarity_food,killerwhale,pigeon,0
sighted,human_similarity_food,killerwhale,polarbear,0.7
sighted,human_similarity_food,killerwhale,rhino,0.15
sighted,human_similarity_food,killerwhale,shark,0.95
sighted,human_similarity_food,killerwhale,sheep,0
sighted,human_similarity_food,killerwhale,skunk,0
sighted,human_similarity_food,killerwhale,sloth,0
sighted,human_similarity_food,killerwhale,swan,0.45
sighted,human_similarity_food,killerwhale,zebra,0
sighted,human_similarity_food,lion,llama,0
sighted,human_similarity_food,lion,mammoth,0.15
sighted,human_similarity_food,lion,panda,0
sighted,human_similarity_food,lion,panther,0.95
sighted,human_similarity_food,lion,pig,0
sighted,human_similarity_food,lion,pigeon,0.05
sighted,human_similarity_food,lion,polarbear,0.45
sighted,human_similarity_food,lion,rhino,0.3
sighted,human_similarity_food,lion,shark,0.25
sighted,human_similarity_food,lion,sheep,0
sighted,human_similarity_food,lion,skunk,0.05
sighted,human_similarity_food,lion,sloth,0
sighted,human_similarity_food,lion,swan,0.1
sighted,human_similarity_food,lion,zebra,0.05
sighted,human_similarity_food,llama,mammoth,0.6
sighted,human_similarity_food,llama,panda,0.8
sighted,human_similarity_food,llama,panther,0
sighted,human_similarity_food,llama,pig,0.3
sighted,human_similarity_food,llama,pigeon,0.05
sighted,human_similarity_food,llama,polarbear,0.05
sighted,human_similarity_food,llama,rhino,0.4
sighted,human_similarity_food,llama,shark,0
sighted,human_similarity_food,llama,sheep,0.85
sighted,human_similarity_food,llama,skunk,0.45
sighted,human_similarity_food,llama,sloth,0.6
sighted,human_similarity_food,llama,swan,0.15
sighted,human_similarity_food,llama,zebra,0.85
sighted,human_similarity_food,mammoth,panda,0.75
sighted,human_similarity_food,mammoth,panther,0.15
sighted,human_similarity_food,mammoth,pig,0.25
sighted,human_similarity_food,mammoth,pigeon,0.05
sighted,human_similarity_food,mammoth,polarbear,0.15
sighted,human_similarity_food,mammoth,rhino,0.5
sighted,human_similarity_food,mammoth,shark,0.05
sighted,human_similarity_food,mammoth,sheep,0.55
sighted,human_similarity_food,mammoth,skunk,0.45
sighted,human_similarity_food,mammoth,sloth,0.55
sighted,human_similarity_food,mammoth,swan,0.05
sighted,human_similarity_food,mammoth,zebra,0.6
sighted,human_similarity_food,panda,panther,0
sighted,human_similarity_food,panda,pig,0.3
sighted,human_similarity_food,panda,pigeon,0.05
sighted,human_similarity_food,panda,polarbear,0.05
sighted,human_similarity_food,panda,rhino,0.4
sighted,human_similarity_food,panda,shark,0
sighted,human_similarity_food,panda,sheep,0.7
sighted,human_similarity_food,panda,skunk,0.5
sighted,human_similarity_food,panda,sloth,0.75
sighted,human_similarity_food,panda,swan,0.15
sighted,human_similarity_food,panda,zebra,0.7
sighted,human_similarity_food,panther,pig,0
sighted,human_similarity_food,panther,pigeon,0
sighted,human_similarity_food,panther,polarbear,0.45
sighted,human_similarity_food,panther,rhino,0.3
sighted,human_similarity_food,panther,shark,0.25
sighted,human_similarity_food,panther,sheep,0
sighted,human_similarity_food,panther,skunk,0.05
sighted,human_similarity_food,panther,sloth,0
sighted,human_similarity_food,panther,swan,0.1
sighted,human_similarity_food,panther,zebra,0.05
sighted,human_similarity_food,pig,pigeon,0.45
sighted,human_similarity_food,pig,polarbear,0.05
sighted,human_similarity_food,pig,rhino,0.15
sighted,human_similarity_food,pig,shark,0
sighted,human_similarity_food,pig,sheep,0.45
sighted,human_similarity_food,pig,skunk,0.5
sighted,human_similarity_food,pig,sloth,0.35
sighted,human_similarity_food,pig,swan,0.1
sighted,human_similarity_food,pig,zebra,0.3
sighted,human_similarity_food,pigeon,polarbear,0
sighted,human_similarity_food,pigeon,rhino,0
sighted,human_similarity_food,pigeon,shark,0
sighted,human_similarity_food,pigeon,sheep,0.1
sighted,human_similarity_food,pigeon,skunk,0.3
sighted,human_similarity_food,pigeon,sloth,0.2
sighted,human_similarity_food,pigeon,swan,0.1
sighted,human_similarity_food,pigeon,zebra,0.05
sighted,human_similarity_food,polarbear,rhino,0.1
sighted,human_similarity_food,polarbear,shark,0.65
sighted,human_similarity_food,polarbear,sheep,0.05
sighted,human_similarity_food,polarbear,skunk,0
sighted,human_similarity_food,polarbear,sloth,0.05
sighted,human_similarity_food,polarbear,swan,0.4
sighted,human_similarity_food,polarbear,zebra,0
sighted,human_similarity_food,rhino,shark,0.15
sighted,human_similarity_food,rhino,sheep,0.35
sighted,human_similarity_food,rhino,skunk,0.5
sighted,human_similarity_food,rhino,sloth,0.35
sighted,human_similarity_food,rhino,swan,0.25
sighted,human_similarity_food,rhino,zebra,0.5
sighted,human_similarity_food,shark,sheep,0
sighted,human_similarity_food,shark,skunk,0
sighted,human_similarity_food,shark,sloth,0
sighted,human_similarity_food,shark,swan,0.45
sighted,human_similarity_food,shark,zebra,0
sighted,human_similarity_food,sheep,skunk,0.35
sighted,human_similarity_food,sheep,sloth,0.55
sighted,human_similarity_food,sheep,swan,0.1
sighted,human_similarity_food,sheep,zebra,0.8
sighted,human_similarity_food,skunk,sloth,0.4
sighted,human_similarity_food,skunk,swan,0.15
sighted,human_similarity_food,skunk,zebra,0.55
sighted,human_similarity_food,sloth,swan,0.2
sighted,human_similarity_food,sloth,zebra,0.5
sighted,human_similarity_food,swan,zebra,0.15
blind,human_similarity_shape,bat,beaver,0.2
blind,human_similarity_shape,bat,boar,0.05
blind,human_similarity_shape,bat,cheetah,0.1
blind,human_similarity_shape,bat,crow,0.8
blind,human_similarity_shape,bat,deer,0.1
blind,human_similarity_shape,bat,dolphin,0.1
blind,human_similarity_shape,bat,elephant,0.05
blind,human_similarity_shape,bat,flamingo,0.45
blind,human_similarity_shape,bat,giraffe,0
blind,human_similarity_shape,bat,goat,0.05
blind,human_similarity_shape,bat,gorilla,0.05
blind,human_similarity_shape,bat,grizzly,0.1
blind,human_similarity_shape,bat,hippo,0
blind,human_similarity_shape,bat,killerwhale,0.05
blind,human_similarity_shape,bat,lion,0
blind,human_similarity_shape,bat,llama,0.1
blind,human_similarity_shape,bat,mammoth,0.1
blind,human_similarity_shape,bat,panda,0.1
blind,human_similarity_shape,bat,panther,0.1
blind,human_similarity_shape,bat,pig,0.1
blind,human_similarity_shape,bat,pigeon,0.8
blind,human_similarity_shape,bat,polarbear,0.1
blind,human_similarity_shape,bat,rhino,0
blind,human_similarity_shape,bat,shark,0.15
blind,human_similarity_shape,bat,sheep,0.05
blind,human_similarity_shape,bat,skunk,0.1
blind,human_similarity_shape,bat,sloth,0.05
blind,human_similarity_shape,bat,swan,0.6
blind,human_similarity_shape,bat,zebra,0.05
blind,human_similarity_shape,beaver,boar,0.4
blind,human_similarity_shape,beaver,cheetah,0.3
blind,human_similarity_shape,beaver,crow,0.15
blind,human_similarity_shape,beaver,deer,0.3
blind,human_similarity_shape,beaver,dolphin,0.35
blind,human_similarity_shape,beaver,elephant,0.3
blind,human_similarity_shape,beaver,flamingo,0.1
blind,human_similarity_shape,beaver,giraffe,0.2
blind,human_similarity_shape,beaver,goat,0.25
blind,human_similarity_shape,beaver,gorilla,0.05
blind,human_similarity_shape,beaver,grizzly,0.35
blind,human_similarity_shape,beaver,hippo,0.4
blind,human_similarity_shape,beaver,killerwhale,0.3
blind,human_similarity_shape,beaver,lion,0.3
blind,human_similarity_shape,beaver,llama,0.35
blind,human_similarity_shape,beaver,mammoth,0.4
blind,human_similarity_shape,beaver,panda,0.35
blind,human_similarity_shape,beaver,panther,0.35
blind,human_similarity_shape,beaver,pig,0.4
blind,human_similarity_shape,beaver,pigeon,0.1
blind,human_similarity_shape,beaver,polarbear,0.35
blind,human_similarity_shape,beaver,rhino,0.3
blind,human_similarity_shape,beaver,shark,0.4
blind,human_similarity_shape,beaver,sheep,0.4
blind,human_similarity_shape,beaver,skunk,0.5
blind,human_similarity_shape,beaver,sloth,0.35
blind,human_similarity_shape,beaver,swan,0.2
blind,human_similarity_shape,beaver,zebra,0.2
blind,human_similarity_shape,boar,cheetah,0.5
blind,human_similarity_shape,boar,crow,0.05
blind,human_similarity_shape,boar,deer,0.45
blind,human_similarity_shape,boar,dolphin,0.1
blind,human_similarity_shape,boar,elephant,0.4
blind,human_similarity_shape,boar,flamingo,0
blind,human_similarity_shape,boar,giraffe,0.15
blind,human_similarity_shape,boar,goat,0.55
blind,human_similarity_shape,boar,gorilla,0.2
blind,human_similarity_shape,boar,grizzly,0.45
blind,human_similarity_shape,boar,hippo,0.5
blind,human_similarity_shape,boar,killerwhale,0.2
blind,human_similarity_shape,boar,lion,0.55
blind,human_similarity_shape,boar,llama,0.55
blind,human_similarity_shape,boar,mammoth,0.4
blind,human_similarity_shape,boar,panda,0.4
blind,human_similarity_shape,boar,panther,0.45
blind,human_similarity_shape,boar,pig,0.7
blind,human_similarity_shape,boar,pigeon,0
blind,human_similarity_shape,boar,polarbear,0.4
blind,human_similarity_shape,boar,rhino,0.5
blind,human_similarity_shape,boar,shark,0.15
blind,human_similarity_shape,boar,sheep,0.55
blind,human_similarity_shape,boar,skunk,0.4
blind,human_similarity_shape,boar,sloth,0.4
blind,human_similarity_shape,boar,swan,0.05
blind,human_similarity_shape,boar,zebra,0.35
blind,human_similarity_shape,cheetah,crow,0.15
blind,human_similarity_shape,cheetah,deer,0.5
blind,human_similarity_shape,cheetah,dolphin,0.1
blind,human_similarity_shape,cheetah,elephant,0.45
blind,human_similarity_shape,cheetah,flamingo,0.15
blind,human_similarity_shape,cheetah,giraffe,0.4
blind,human_similarity_shape,cheetah,goat,0.6
blind,human_similarity_shape,cheetah,gorilla,0.3
blind,human_similarity_shape,cheetah,grizzly,0.35
blind,human_similarity_shape,cheetah,hippo,0.4
blind,human_similarity_shape,cheetah,killerwhale,0.15
blind,human_similarity_shape,cheetah,lion,0.65
blind,human_similarity_shape,cheetah,llama,0.5
blind,human_similarity_shape,cheetah,mammoth,0.2
blind,human_similarity_shape,cheetah,panda,0.3
blind,human_similarity_shape,cheetah,panther,0.8
blind,human_similarity_shape,cheetah,pig,0.45
blind,human_similarity_shape,cheetah,pigeon,0.05
blind,human_similarity_shape,cheetah,polarbear,0.35
blind,human_similarity_shape,cheetah,rhino,0.5
blind,human_similarity_shape,cheetah,shark,0.15
blind,human_similarity_shape,cheetah,sheep,0.3
blind,human_similarity_shape,cheetah,skunk,0.45
blind,human_similarity_shape,cheetah,sloth,0.3
blind,human_similarity_shape,cheetah,swan,0.05
blind,human_similarity_shape,cheetah,zebra,0.55
blind,human_similarity_shape,crow,deer,0.05
blind,human_similarity_shape,crow,dolphin,0.1
blind,human_similarity_shape,crow,elephant,0.1
blind,human_similarity_shape,crow,flamingo,0.6
blind,human_similarity_shape,crow,giraffe,0.05
blind,human_similarity_shape,crow,goat,0.1
blind,human_similarity_shape,crow,gorilla,0.1
blind,human_similarity_shape,crow,grizzly,0.1
blind,human_similarity_shape,crow,hippo,0
