C1,C2,S1,S2,Category,V1,V2,S_01,S_02,S_03,S_04,S_05,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,CB_06,CB_08,CB_09,CB_14,CB_15,CB_18,CB_19,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_37,CB_38,CB_40,CB_41,AMT_av
Sight,Sight,Sight,Sight,Perception,gaze,peer,5,7,5,5,6,7,3,5,6,2,3,3,6,5,6,1,4,6,7,2,3,1,6,7,4,6,4,6,4,5,,5,6,1,5,5,1,6,3,3,7,7,4,,3,1,6,4.692307692
Sight,Amodal,Sight,Amodal,Perception,gaze,perceive,4,4,5,3,5,4,2,4,2,4,1,1,6,4,6,5,2,5,4,2,1,4,2,3,1,4,2,6,3,2,,1,1,5,1,3,2,5,2,2,1,4,1,4,4,3,7,3.774193548
Sight,Touch,Sight,Touch,Perception,gaze,pet,6,1,1,1,5,1,3,1,1,1,1,1,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,1,,1,1,1,1,2,1,1,1,2,1,7,1,1,2,1,6,1.962962963
Sight,Touch,Sight,Touch,Perception,gaze,pinch,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,,1,1,1,1,3,1,1,1,1,1,7,1,1,1,1,1,1.392857143
Sight,Amodal,Sight,Mental,Perception,gaze,plan,2,3,1,3,4,1,2,1,1,1,2,1,2,1,1,5,1,3,3,1,1,1,2,1,2,2,2,5,1,1,,1,1,1,1,3,3,3,1,1,1,7,1,1,3,1,2,1.4
Sight,Touch,Sight,Touch,Perception,gaze,prod,1,3,1,1,3,3,2,1,1,3,1,1,4,2,3,1,1,2,3,1,1,3,2,1,2,1,2,5,2,1,,1,1,1,1,3,3,1,1,4,1,7,1,1,2,1,1,2.172413793
Sight,Amodal,Sight,Amodal,Perception,gaze,question,1,1,2,3,5,1,2,1,2,1,2,1,4,2,6,1,1,2,3,2,1,1,1,1,1,1,3,5,2,1,,1,1,5,1,3,3,4,1,1,1,7,1,2,5,2,3,2.222222222
Sight,Amodal,Sight,Amodal,Perception,gaze,recognize,2,2,5,1,5,2,4,5,3,3,1,1,5,3,2,3,4,5,4,2,2,1,2,1,2,5,5,5,3,1,,3,1,1,1,3,3,5,1,2,1,6,1,6,6,2,4,3.222222222
Sight,Amodal,Sight,Mental,Perception,gaze,recollect,2,2,3,2,3,1,2,1,3,1,1,1,4,1,6,2,1,2,3,3,1,1,1,1,1,2,2,5,1,1,,1,1,1,1,3,1,4,1,2,1,7,1,1,3,1,1,2.741935484
Sight,Amodal,Sight,Mental,Perception,gaze,remember,1,4,2,1,3,2,1,1,2,1,1,1,3,1,1,2,1,2,2,2,1,1,2,1,1,3,2,5,1,1,,1,1,5,1,4,1,4,1,1,2,7,2,4,2,1,1,2.222222222
Sight,Touch,Sight,Touch,Perception,gaze,rub,1,3,1,1,4,1,6,1,1,1,1,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,1,6,1,1,,1,1,1,1,3,1,1,1,1,1,7,1,1,1,1,7,1.782608696
Sight,Sight,Sight,Sight,Perception,gaze,scan,4,4,5,6,6,2,4,4,4,5,6,4,6,4,6,3,3,6,5,3,6,1,5,3,3,4,5,5,3,5,,3,3,1,4,4,1,6,3,2,2,3,5,1,3,4,3,4.034482759
Sight,Touch,Sight,Touch,Perception,gaze,scrape,1,1,1,4,2,3,2,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,2,1,7,1,1,1,1,4,1.636363636
Sight,Amodal,Sight,Amodal,Perception,gaze,scrutinize,2,6,5,6,5,7,1,1,4,1,5,4,6,2,1,3,4,5,4,3,1,1,4,2,2,5,4,6,3,4,,4,3,6,1,2,3,6,4,4,2,7,3,4,5,7,6,3.913043478
Sight,Amodal,Sight,Amodal,Perception,gaze,search,4,6,5,5,6,5,2,1,3,5,1,3,5,3,3,3,4,6,4,2,4,3,4,2,2,4,4,5,3,4,,3,5,1,2,4,3,6,1,3,4,7,4,7,3,7,3,3.038461538
Sight,Sight,Sight,Sight,Perception,gaze,see,3,7,6,6,6,5,6,6,5,3,4,3,6,6,6,7,5,6,4,5,5,3,5,2,5,4,6,6,4,5,,5,5,7,6,5,5,7,6,4,4,6,6,4,5,4,7,5.5
Sight,Sight,Sight,Sight,Perception,gaze,spot,2,5,4,2,6,2,4,3,2,3,5,4,6,5,6,5,2,6,4,2,5,1,2,2,1,4,6,5,4,4,,2,3,4,2,5,2,6,5,2,4,1,3,4,3,5,2,4
Sight,Sight,Sight,Sight,Perception,gaze,stare,5,7,7,6,5,5,5,2,6,7,5,4,6,7,7,6,5,4,7,4,7,4,7,7,5,5,7,6,5,5,,3,6,7,6,5,2,7,3,6,6,7,5,1,7,1,6,6
Sight,Touch,Sight,Touch,Perception,gaze,stroke,1,3,1,1,3,1,2,1,1,1,2,1,3,2,1,1,1,2,3,1,2,1,2,1,2,1,1,5,1,1,,1,1,1,1,1,3,4,1,2,1,7,4,1,3,1,6,1.636363636
Sight,Amodal,Sight,Amodal,Perception,gaze,study,2,4,4,1,5,2,3,1,2,1,1,1,5,3,1,6,5,5,5,3,1,3,2,1,4,4,7,6,4,4,,3,1,5,3,3,2,6,2,6,4,7,1,7,4,2,3,2.913043478
Sight,Touch,Sight,Touch,Perception,gaze,tap,1,2,1,1,5,1,5,1,1,1,1,1,4,2,1,1,1,2,2,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2.115384615
Sight,Amodal,Sight,Mental,Perception,gaze,think,1,4,3,5,5,4,3,1,1,1,1,1,4,2,1,5,1,4,4,1,1,1,2,1,2,1,2,5,1,1,,1,1,1,1,3,3,4,1,5,2,7,1,4,2,1,2,1.851851852
Sight,Touch,Sight,Touch,Perception,gaze,tickle,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,4,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.730769231
Sight,Amodal,Sight,Mental,Perception,gaze,tolerate,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,3,4,1,1,,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1.653846154
Sight,Touch,Sight,Touch,Perception,gaze,touch,1,4,2,1,3,1,5,2,1,1,1,1,5,1,1,1,2,1,2,2,3,1,2,3,1,1,1,6,1,1,,1,1,5,1,4,2,4,1,4,1,7,1,2,1,1,7,2.066666667
Sight,Amodal,Sight,Mental,Perception,gaze,understand,1,4,2,1,3,4,4,4,1,1,3,1,4,1,1,2,1,5,2,2,1,1,3,1,2,5,2,5,3,1,,2,1,1,1,1,1,5,1,4,1,7,2,1,4,1,2,1.826086957
Sight,Sight,Sight,Sight,Perception,gaze,view,2,7,6,6,6,5,6,6,6,5,7,4,6,5,6,5,4,6,5,4,6,4,5,4,5,4,4,7,4,5,,5,4,7,6,5,1,7,6,5,2,6,5,4,6,3,6,5.193548387
Sight,Sight,Sight,Sight,Perception,gaze,watch,4,7,4,4,6,6,6,6,4,5,4,4,6,3,7,6,5,7,7,3,6,4,7,7,6,7,7,6,3,4,,6,5,1,5,6,6,7,6,4,4,7,7,7,5,3,6,5.782608696
Sight,Sight,Sight,Sight,Perception,glance,glimpse,6,7,7,7,6,7,2,7,6,7,7,7,6,5,7,4,7,6,4,6,5,4,4,7,6,3,5,7,4,5,,6,6,6,3,6,3,7,5,5,4,7,7,7,2,5,7,5.346153846
Sight,Touch,Sight,Touch,Perception,glance,grip,1,1,3,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2.371428571
Sight,Amodal,Sight,Amodal,Perception,glance,identify,2,3,3,4,3,1,3,1,2,1,2,1,5,2,1,2,1,3,3,2,3,1,3,1,1,2,5,5,2,1,,2,1,5,1,4,2,5,1,3,1,4,4,1,4,1,3,2.925925926
Sight,Amodal,Sight,Mental,Perception,glance,imagine,1,2,3,2,5,1,2,2,2,1,1,1,4,1,1,1,1,2,3,2,1,2,2,1,1,2,1,3,2,1,,1,1,5,1,3,1,4,1,3,2,7,1,1,2,1,1,2.321428571
Sight,Amodal,Sight,Amodal,Perception,glance,investigate,2,2,5,1,5,2,2,2,3,4,1,1,5,2,2,3,1,6,4,2,1,1,2,3,1,3,5,5,4,2,,1,3,1,1,3,2,6,2,2,4,4,4,4,4,2,3,3.178571429
Sight,Amodal,Sight,Mental,Perception,glance,know,1,2,3,2,5,2,4,1,6,1,1,1,3,1,2,4,1,5,2,1,1,1,3,1,1,3,2,5,2,1,,1,1,1,1,3,5,4,1,2,1,1,2,1,3,2,3,1.807692308
Sight,Amodal,Sight,Amodal,Perception,glance,learn,4,1,3,2,4,1,5,1,3,1,1,1,4,2,1,1,1,3,3,1,1,1,2,2,1,2,2,5,1,1,,1,1,5,1,3,1,4,1,2,1,1,3,1,1,1,1,1.962962963
Sight,Sight,Sight,Sight,Perception,glance,leer,4,1,4,6,5,2,1,4,1,1,4,1,5,2,2,2,3,6,3,1,5,1,5,4,1,1,5,5,4,1,,3,3,1,3,3,3,6,1,4,3,1,1,5,1,2,1,4
Sight,Amodal,Sight,Mental,Perception,glance,like,1,1,1,3,4,2,3,3,1,1,1,1,4,2,1,1,1,3,2,1,1,1,2,1,1,2,2,5,1,1,,1,1,1,1,3,3,1,1,2,1,1,2,1,3,1,1,1.862068966
Sight,Sight,Sight,Sight,Perception,glance,look,6,7,5,6,4,5,5,7,5,4,6,3,6,4,6,6,4,6,6,5,6,4,5,6,3,4,6,7,4,6,,4,6,5,6,6,5,6,4,4,7,4,7,7,5,1,4,5.448275862
Sight,Amodal,Sight,Mental,Perception,glance,memorize,2,7,2,1,5,1,2,1,3,1,1,1,4,2,1,2,1,2,2,2,1,1,3,1,1,1,3,4,1,1,,1,1,5,1,3,2,4,1,1,1,1,1,1,1,1,2,2.516129032
Sight,Amodal,Sight,Amodal,Perception,glance,note,4,1,4,1,4,5,2,3,6,1,3,1,5,2,3,5,3,3,4,2,1,4,3,4,4,3,4,6,3,5,,2,1,5,1,3,2,5,1,4,1,7,1,1,4,2,3,3.576923077
Sight,Amodal,Sight,Amodal,Perception,glance,notice,6,3,4,4,4,5,2,7,4,3,4,4,5,2,6,4,3,6,5,2,5,4,5,2,3,3,6,6,4,4,,1,3,5,1,4,4,6,2,4,4,7,4,4,4,3,6,4.307692308
Sight,Touch,Sight,Touch,Perception,glance,nudge,1,1,1,3,4,3,1,1,1,1,1,1,5,1,2,1,4,2,1,3,3,1,2,1,1,1,2,4,1,1,,1,2,1,1,2,2,4,1,5,2,7,2,1,2,2,7,1.814814815
Sight,Touch,Sight,Touch,Perception,glance,pat,1,1,1,1,4,2,2,1,1,1,1,1,2,1,1,1,5,3,1,2,1,1,2,1,1,1,1,5,1,1,,1,1,1,1,1,2,1,1,2,1,6,3,1,1,2,7,1.307692308
Sight,Sight,Sight,Sight,Perception,glance,peek,4,6,7,6,4,5,2,7,6,7,7,4,6,7,6,3,7,6,6,4,5,1,5,4,4,5,7,6,6,7,,7,4,1,4,5,3,7,2,5,6,7,7,7,3,7,7,6.04
Sight,Sight,Sight,Sight,Perception,glance,peer,4,4,4,6,5,5,3,5,6,5,1,3,6,2,5,1,2,5,4,2,3,4,5,6,2,1,5,6,5,4,,4,5,6,4,4,2,6,2,6,7,1,7,5,2,1,2,3.925925926
Sight,Amodal,Sight,Amodal,Perception,glance,perceive,3,3,4,5,3,4,2,1,2,2,1,1,5,3,1,6,2,2,3,3,1,4,2,1,2,4,2,5,1,1,,1,1,1,1,3,4,4,1,4,1,7,1,3,4,3,6,3.185185185
Sight,Touch,Sight,Touch,Perception,glance,pet,1,1,2,1,5,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1.678571429
Sight,Touch,Sight,Touch,Perception,glance,pinch,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,4,2,1,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,2,1,7,1,1,3,1,6,2.259259259
Sight,Amodal,Sight,Mental,Perception,glance,plan,1,2,1,1,5,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,,1,1,1,1,3,4,1,1,1,1,1,3,1,4,1,1,1.733333333
Sight,Touch,Sight,Touch,Perception,glance,prod,1,1,1,2,2,2,3,1,1,1,1,1,4,2,1,1,1,2,2,1,1,1,2,1,1,1,2,3,1,1,,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,7,1.769230769
Sight,Amodal,Sight,Amodal,Perception,glance,question,5,1,2,2,4,1,2,1,2,1,1,1,4,3,1,1,2,3,3,1,1,1,2,1,1,3,4,4,4,1,,1,1,1,1,4,2,4,1,1,1,6,1,1,3,5,1,2
Sight,Amodal,Sight,Amodal,Perception,glance,recognize,2,2,4,3,4,4,4,3,2,2,3,1,6,2,3,1,3,5,4,2,4,1,2,1,2,5,4,5,2,1,,2,1,1,1,3,2,5,3,3,4,6,4,4,4,1,5,2.807692308
Sight,Amodal,Sight,Mental,Perception,glance,recollect,1,3,3,5,4,2,5,2,2,1,1,1,4,3,1,1,1,2,2,2,1,1,1,1,1,1,2,5,3,1,,2,1,1,1,3,1,4,1,3,1,1,2,1,3,1,3,2.259259259
Sight,Amodal,Sight,Mental,Perception,glance,remember,2,4,1,2,5,2,2,1,1,1,1,1,4,2,1,2,2,3,2,1,2,1,2,1,1,1,2,3,1,3,,1,1,5,1,3,1,4,1,1,1,1,1,1,2,1,1,1.62962963
Sight,Touch,Sight,Touch,Perception,glance,rub,1,1,1,1,4,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,4,1.333333333
Sight,Sight,Sight,Sight,Perception,glance,scan,3,5,4,3,4,6,4,2,3,6,1,4,6,3,7,4,3,6,5,3,5,1,5,6,2,4,6,5,6,4,,3,4,5,4,4,4,6,2,3,4,7,7,4,4,1,4,4.428571429
Sight,Touch,Sight,Touch,Perception,glance,scrape,1,1,1,1,4,1,2,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,2,1,7,1,1,1,1,2,1.703703704
Sight,Amodal,Sight,Amodal,Perception,glance,scrutinize,2,5,6,6,1,2,4,3,5,3,1,1,5,2,1,7,3,5,3,2,3,3,2,4,1,3,5,5,1,1,,4,4,4,3,2,3,6,1,3,2,1,4,1,4,2,3,2.925925926
Sight,Amodal,Sight,Amodal,Perception,glance,search,3,3,4,4,5,3,2,2,3,2,1,1,5,2,6,2,4,5,4,2,1,3,5,1,2,3,4,5,3,4,,3,3,1,2,4,2,6,1,2,3,1,4,4,5,2,1,3.296296296
Sight,Sight,Sight,Sight,Perception,glance,see,5,5,5,3,5,3,3,6,4,5,6,4,6,6,7,6,4,6,5,3,7,4,5,6,3,4,6,6,4,5,,4,5,6,4,5,5,6,5,3,6,3,7,1,4,1,6,5.153846154
Sight,Sight,Sight,Sight,Perception,glance,spot,5,6,6,4,4,6,3,3,2,3,1,2,6,3,7,1,3,5,4,3,4,3,5,5,5,4,6,5,4,5,,7,3,5,3,4,1,7,6,3,7,7,7,4,4,1,7,4.5
Sight,Sight,Sight,Sight,Perception,glance,stare,5,4,5,6,4,2,2,4,6,3,6,4,6,6,7,4,3,6,4,2,6,2,4,3,2,2,7,6,5,4,,3,3,1,4,5,3,6,3,4,4,1,5,1,3,5,2,3.346153846
Sight,Touch,Sight,Touch,Perception,glance,stroke,1,1,1,4,3,1,1,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.423076923
Sight,Amodal,Sight,Amodal,Perception,glance,study,3,4,3,2,4,1,4,1,2,1,1,1,5,3,1,2,1,3,4,2,3,3,2,2,1,2,1,5,4,2,,2,1,6,1,2,3,6,1,2,7,1,4,1,1,1,1,2.757575758
Sight,Touch,Sight,Touch,Perception,glance,tap,1,1,3,1,4,4,1,1,1,1,1,1,4,1,2,1,3,2,1,1,1,1,1,1,1,1,1,5,1,1,,1,1,1,1,1,1,1,1,5,1,7,1,1,1,1,7,1.576923077
Sight,Amodal,Sight,Mental,Perception,glance,think,1,1,3,2,3,1,1,2,2,1,1,1,3,1,1,1,1,5,3,1,1,1,1,1,1,4,1,2,3,1,,1,1,1,1,3,3,3,1,1,1,1,1,1,3,1,1,1.962962963
Sight,Touch,Sight,Touch,Perception,glance,tickle,1,1,1,1,3,2,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,2,3,1,1,,1,1,1,1,2,1,1,1,2,1,7,1,1,1,1,5,1.392857143
Sight,Amodal,Sight,Mental,Perception,glance,tolerate,1,2,1,1,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,,1,1,1,1,1,1,1,1,1,2,7,1,1,1,2,1,2.172413793
Sight,Touch,Sight,Touch,Perception,glance,touch,2,2,1,3,5,2,6,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,2,4,1,1,6,1,6,,1,1,1,1,3,1,4,1,4,1,7,1,4,4,2,5,1.689655172
Sight,Amodal,Sight,Mental,Perception,glance,understand,1,2,3,1,5,3,2,2,2,1,1,4,4,2,2,2,2,5,4,1,1,1,2,1,1,4,3,4,3,1,,1,1,4,1,3,2,4,1,1,1,1,1,1,4,1,1,1.928571429
Sight,Sight,Sight,Sight,Perception,glance,view,4,6,4,4,6,3,6,6,5,5,6,4,6,4,6,3,5,7,4,2,6,3,5,3,4,4,7,6,3,3,,4,4,5,4,4,2,6,4,4,4,4,5,7,4,1,2,5.233333333
Sight,Sight,Sight,Sight,Perception,glance,watch,5,7,5,4,3,4,3,5,1,3,1,2,5,4,1,6,4,4,4,4,4,6,2,3,3,3,5,6,4,5,,3,5,7,6,6,2,6,6,5,7,4,7,2,2,1,1,4.115384615
Sight,Touch,Sight,Touch,Perception,glimpse,grip,1,2,4,4,3,1,4,1,1,1,1,1,5,1,1,1,1,1,4,1,1,1,1,2,1,1,1,4,1,1,,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,5,1.5
Sight,Amodal,Sight,Amodal,Perception,glimpse,identify,2,2,3,2,5,3,4,2,4,1,5,1,5,2,2,5,1,6,4,1,3,1,2,1,1,5,3,5,3,4,,1,2,1,1,3,5,6,1,1,1,4,4,1,1,3,4,2.666666667
Sight,Amodal,Sight,Mental,Perception,glimpse,imagine,1,2,4,1,4,5,5,2,4,1,5,1,4,2,1,1,1,3,3,2,1,1,2,1,1,4,2,5,3,1,,1,1,1,1,3,7,4,1,2,3,3,,1,1,4,1,2.307692308
Sight,Amodal,Sight,Amodal,Perception,glimpse,investigate,3,7,3,1,4,1,3,1,3,1,1,1,5,2,3,5,2,2,3,2,1,1,3,2,2,2,4,5,1,3,,1,3,4,1,4,1,6,1,2,2,1,4,1,1,1,1,2.451612903
Sight,Amodal,Sight,Mental,Perception,glimpse,know,2,3,2,1,4,1,4,1,2,1,1,1,3,2,1,1,1,3,4,2,1,1,2,1,1,3,4,5,1,3,,2,1,1,1,2,1,4,1,2,3,1,2,1,1,1,1,2.076923077
Sight,Amodal,Sight,Amodal,Perception,glimpse,learn,1,4,2,1,5,2,2,3,4,5,1,1,5,2,1,1,1,5,4,1,1,1,2,1,1,4,3,5,3,1,,1,1,5,1,3,3,2,1,2,1,1,2,4,1,1,1,2.518518519
Sight,Sight,Sight,Sight,Perception,glimpse,leer,3,2,4,6,5,2,1,4,4,1,1,1,4,2,1,4,3,6,4,1,2,3,4,3,3,2,5,4,3,1,,3,4,1,2,3,1,6,3,2,4,1,4,4,1,1,1,3.518518519
Sight,Amodal,Sight,Mental,Perception,glimpse,like,1,1,2,1,5,1,2,1,1,1,1,1,4,1,2,1,1,4,2,1,1,1,1,1,1,3,4,4,1,1,,1,1,3,1,3,2,4,1,2,1,1,1,1,1,1,1,2.357142857
Sight,Sight,Sight,Sight,Perception,glimpse,look,3,6,4,4,4,3,4,7,6,7,7,4,6,6,6,2,4,6,6,3,5,1,6,7,5,4,6,7,3,6,,4,4,1,6,4,4,7,4,4,4,7,7,7,1,1,5,4.928571429
Sight,Amodal,Sight,Mental,Perception,glimpse,memorize,1,1,3,1,4,1,3,2,5,1,1,1,5,2,1,1,1,3,3,1,1,1,2,1,1,4,3,4,2,4,,2,1,1,1,3,2,5,1,1,5,1,,1,2,3,2,2.384615385
Sight,Amodal,Sight,Amodal,Perception,glimpse,note,2,3,4,4,3,5,4,6,5,2,1,1,5,2,3,3,4,5,6,2,4,3,4,1,2,5,3,6,3,4,,2,2,1,2,4,1,5,1,6,4,7,4,4,2,3,5,2.964285714
Sight,Amodal,Sight,Amodal,Perception,glimpse,notice,3,2,4,2,5,4,2,4,3,3,1,2,6,2,6,5,4,3,6,3,3,3,4,3,2,3,5,6,3,4,,4,4,1,4,3,3,6,2,3,4,7,5,4,2,5,6,4.466666667
Sight,Touch,Sight,Touch,Perception,glimpse,nudge,1,1,1,4,4,2,2,1,1,1,1,1,3,1,1,1,1,2,3,2,1,1,2,1,2,2,1,5,1,1,,1,1,1,1,2,3,2,1,2,1,7,1,1,1,1,7,2.481481481
Sight,Touch,Sight,Touch,Perception,glimpse,pat,1,3,1,1,3,2,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,2,1,1,4,1,1,,1,1,1,1,2,1,1,1,4,2,7,1,1,2,1,7,1.423076923
Sight,Sight,Sight,Sight,Perception,glimpse,peek,5,7,7,6,5,4,3,7,5,5,1,2,5,6,2,5,6,6,5,5,5,3,5,7,3,6,4,6,5,6,,5,5,1,3,7,3,6,2,7,2,7,6,7,3,7,6,6.12
Sight,Sight,Sight,Sight,Perception,glimpse,peer,1,7,4,3,3,3,3,5,1,1,4,2,5,4,6,3,2,5,4,5,4,4,4,6,2,2,6,6,4,4,,5,3,3,3,5,2,6,4,4,1,1,7,7,2,3,3,4.518518519
Sight,Amodal,Sight,Amodal,Perception,glimpse,perceive,4,4,5,5,5,4,3,1,3,2,1,1,5,2,3,3,3,3,5,3,1,3,1,2,1,3,2,6,3,4,,3,3,5,3,2,3,5,4,4,1,7,1,1,3,1,5,3
Sight,Touch,Sight,Touch,Perception,glimpse,pet,1,1,1,1,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,,1,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1.148148148
Sight,Touch,Sight,Touch,Perception,glimpse,pinch,1,1,2,5,1,2,1,1,5,1,1,1,3,2,1,1,1,1,2,1,4,1,1,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1.275862069
Sight,Amodal,Sight,Mental,Perception,glimpse,plan,1,1,2,1,5,2,3,1,1,1,1,1,4,1,1,1,2,3,1,1,1,1,2,1,1,3,1,4,2,1,,1,1,1,1,3,2,1,1,1,1,1,1,4,1,1,1,1.615384615
Sight,Touch,Sight,Touch,Perception,glimpse,prod,1,1,1,3,5,1,3,1,1,1,1,1,4,2,1,1,1,2,2,2,1,1,2,1,2,1,1,3,1,1,,1,1,1,1,4,1,1,1,1,5,1,1,1,2,1,4,1.678571429
Sight,Amodal,Sight,Amodal,Perception,glimpse,question,1,2,3,4,3,1,3,1,3,1,1,1,2,2,1,2,1,3,3,2,1,1,3,1,1,2,2,4,1,1,,1,1,1,1,5,2,4,1,2,1,6,2,2,2,1,3,1.961538462
Sight,Amodal,Sight,Amodal,Perception,glimpse,recognize,4,2,4,2,5,2,4,4,2,1,1,1,5,2,2,2,1,5,5,2,2,1,2,2,1,4,4,4,2,2,,2,2,4,1,3,1,6,1,4,1,5,1,4,1,1,5,2.884615385
Sight,Amodal,Sight,Mental,Perception,glimpse,recollect,3,2,3,2,5,3,4,1,1,3,1,1,4,1,1,6,1,3,4,1,1,3,1,1,1,1,2,5,3,1,,1,1,4,1,3,2,4,1,1,1,1,1,1,3,1,1,2.269230769
Sight,Amodal,Sight,Mental,Perception,glimpse,remember,1,2,3,2,4,3,3,1,2,1,1,1,4,1,2,4,1,3,3,1,1,1,2,1,1,4,2,5,2,1,,1,1,1,1,3,1,4,1,2,2,1,2,1,2,1,4,2.074074074
Sight,Touch,Sight,Touch,Perception,glimpse,rub,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,5,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.384615385
Sight,Sight,Sight,Sight,Perception,glimpse,scan,3,7,4,6,3,5,4,2,4,4,1,2,5,3,3,6,3,5,4,2,4,4,4,1,2,1,6,5,4,4,,2,4,6,3,6,2,6,1,2,1,7,7,7,1,1,4,3.807692308
Sight,Touch,Sight,Touch,Perception,glimpse,scrape,1,1,1,1,5,1,2,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,,1,1,5,1,2,1,1,1,1,1,4,1,2,1,1,4,1.56
Sight,Amodal,Sight,Amodal,Perception,glimpse,scrutinize,3,5,4,4,4,1,1,2,4,3,1,1,5,1,2,4,2,6,3,2,1,1,2,2,2,3,5,5,1,1,,4,2,1,2,3,3,6,1,3,2,1,4,4,3,4,1,2.592592593
Sight,Amodal,Sight,Amodal,Perception,glimpse,search,2,1,4,6,6,2,3,1,2,2,1,1,6,3,3,4,4,5,4,2,3,1,2,2,2,5,3,5,3,1,,1,1,1,2,3,7,6,1,2,2,1,4,4,1,2,3,2.321428571
Sight,Sight,Sight,Sight,Perception,glimpse,see,6,7,4,4,6,3,2,6,6,3,5,2,6,5,3,6,4,5,6,3,3,5,5,3,3,5,5,6,4,6,,6,4,5,5,5,2,6,4,4,1,5,6,5,4,4,5,5.185185185
Sight,Sight,Sight,Sight,Perception,glimpse,spot,2,3,5,4,4,7,3,6,2,6,1,4,5,7,2,5,6,5,7,2,6,1,5,2,2,4,6,6,6,4,,6,6,1,3,4,2,7,3,2,4,7,5,7,2,3,7,4.346153846
Sight,Sight,Sight,Sight,Perception,glimpse,stare,3,6,4,4,3,1,1,2,5,3,3,4,6,3,3,3,4,5,5,2,4,1,3,3,2,3,6,6,4,2,,3,3,5,3,5,2,6,2,3,1,1,6,4,1,2,1,3.518518519
Sight,Touch,Sight,Touch,Perception,glimpse,stroke,1,1,1,3,3,1,1,1,1,1,2,1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,5,1,1,,1,1,1,1,2,1,4,1,2,2,1,1,1,1,2,1,1.757575758
Sight,Amodal,Sight,Amodal,Perception,glimpse,study,1,2,3,1,5,1,3,4,2,1,1,1,5,2,1,3,1,3,2,2,4,1,2,5,1,2,4,5,3,1,,2,1,5,1,4,3,6,1,1,1,1,2,1,1,3,2,2.615384615
Sight,Touch,Sight,Touch,Perception,glimpse,tap,1,1,1,2,3,5,2,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,2,1,1,1,1,4,2,1,,1,1,1,1,1,1,1,1,2,1,7,1,1,1,1,7,1.444444444
